"question_id","classroom_id","is_correct","skill_id","created_at","attempt","student_id"
"948","20","1","636","2015-04-06T23:58:27.711Z","1","1183"
"952","20","1","636","2015-04-06T23:58:43.934Z","1","1183"
"965","20","0","641","2015-04-03T11:44:24.093Z","1","1185"
"968","20","1","641","2015-04-03T11:44:39.503Z","1","1185"
"971","20","1","641","2015-04-03T11:44:52.566Z","1","1185"
"964","20","0","641","2015-04-03T11:45:05.567Z","1","1185"
"962","20","0","641","2015-04-03T11:45:24.480Z","1","1185"
"958","20","1","641","2015-04-03T08:04:15.863Z","1","1188"
"966","20","0","641","2015-04-03T08:04:30.462Z","1","1188"
"962","20","0","641","2015-04-03T08:04:52.552Z","1","1188"
"960","20","1","641","2015-04-03T08:05:15.390Z","1","1188"
"972","20","1","641","2015-04-03T08:05:40.272Z","1","1188"
"975","20","1","641","2015-04-04T05:25:33.259Z","1","1188"
"973","20","1","641","2015-04-04T05:25:39.923Z","1","1188"
"972","20","1","641","2015-04-04T05:26:02.759Z","2","1188"
"963","20","1","641","2015-04-04T05:26:09.596Z","1","1188"
"977","20","1","641","2015-04-04T05:26:18.052Z","1","1188"
"941","20","1","635","2015-04-06T05:21:10.914Z","1","1188"
"937","20","0","635","2015-04-06T05:21:15.622Z","1","1188"
"944","20","0","635","2015-04-06T05:21:51.376Z","1","1188"
"940","20","1","635","2015-04-06T05:22:17.238Z","1","1188"
"939","20","1","635","2015-04-06T05:22:29.524Z","1","1188"
"949","20","1","636","2015-04-06T17:02:14.252Z","1","1188"
"953","20","0","636","2015-04-06T17:03:09.894Z","1","1188"
"956","20","1","636","2015-04-06T17:03:25.992Z","1","1188"
"951","20","0","636","2015-04-06T17:03:58.449Z","1","1188"
"947","20","1","636","2015-04-06T17:04:09.970Z","1","1188"
"977","20","1","641","2015-04-02T23:47:00.182Z","1","1190"
"965","20","1","641","2015-04-02T23:47:07.431Z","1","1190"
"960","20","1","641","2015-04-02T23:47:13.592Z","1","1190"
"969","20","1","641","2015-04-02T23:47:25.510Z","1","1190"
"959","20","1","641","2015-04-02T23:47:32.063Z","1","1190"
"971","20","1","641","2015-04-04T09:44:09.086Z","1","1190"
"976","20","1","641","2015-04-04T09:44:17.900Z","1","1190"
"965","20","1","641","2015-04-04T09:44:21.915Z","2","1190"
"960","20","1","641","2015-04-04T09:44:26.365Z","2","1190"
"972","20","1","641","2015-04-04T09:44:35.263Z","1","1190"
"936","20","0","635","2015-04-05T23:40:38.782Z","1","1190"
"940","20","1","635","2015-04-05T23:40:51.720Z","1","1190"
"944","20","1","635","2015-04-05T23:40:58.746Z","1","1190"
"945","20","1","635","2015-04-05T23:41:08.317Z","1","1190"
"941","20","1","635","2015-04-05T23:41:12.175Z","1","1190"
"947","20","1","636","2015-04-06T23:59:26.376Z","1","1190"
"956","20","1","636","2015-04-06T23:59:48.437Z","1","1190"
"952","20","1","636","2015-04-07T00:00:17.140Z","1","1190"
"955","20","1","636","2015-04-07T00:00:28.641Z","1","1190"
"949","20","1","636","2015-04-07T00:01:00.392Z","1","1190"
"787","20","1","632","2015-03-26T15:22:39.313Z","1","1194"
"788","20","1","632","2015-03-26T15:22:44.726Z","1","1194"
"786","20","1","632","2015-03-26T15:22:53.398Z","1","1194"
"927","20","1","632","2015-03-26T15:22:59.010Z","1","1194"
"924","20","1","632","2015-03-26T15:23:04.478Z","1","1194"
"972","20","1","641","2015-04-03T15:53:53.632Z","1","1194"
"976","20","0","641","2015-04-03T15:54:42.636Z","1","1194"
"971","20","1","641","2015-04-03T15:55:08.109Z","1","1194"
"964","20","1","641","2015-04-03T15:55:25.348Z","1","1194"
"969","20","0","641","2015-04-03T15:55:54.323Z","1","1194"
"968","20","1","641","2015-04-03T23:55:24.636Z","1","1201"
"972","20","0","641","2015-04-03T23:57:48.271Z","1","1201"
"966","20","1","641","2015-04-03T23:58:01.942Z","1","1201"
"963","20","1","641","2015-04-03T23:58:19.386Z","1","1201"
"976","20","0","641","2015-04-03T23:58:40.873Z","1","1201"
"941","20","0","635","2015-04-06T14:34:10.558Z","1","1201"
"937","20","1","635","2015-04-06T14:34:32.930Z","1","1201"
"936","20","0","635","2015-04-06T14:34:42.007Z","1","1201"
"943","20","1","635","2015-04-06T14:37:17.992Z","1","1201"
"944","20","1","635","2015-04-06T14:38:36.406Z","1","1201"
"964","20","1","641","2015-04-03T07:56:30.476Z","1","1203"
"969","20","1","641","2015-04-03T07:56:40.578Z","1","1203"
"958","20","1","641","2015-04-03T07:56:47.414Z","1","1203"
"971","20","1","641","2015-04-03T07:56:59.364Z","1","1203"
"959","20","1","641","2015-04-03T07:57:10.204Z","1","1203"
"942","20","1","635","2015-04-06T15:23:47.255Z","1","1203"
"940","20","1","635","2015-04-06T15:23:58.129Z","1","1203"
"944","20","1","635","2015-04-06T15:24:12.186Z","1","1203"
"938","20","1","635","2015-04-06T15:24:20.536Z","1","1203"
"936","20","1","635","2015-04-06T15:24:27.968Z","1","1203"
"967","20","1","641","2015-04-03T16:39:16.034Z","1","1207"
"969","20","1","641","2015-04-03T16:39:31.317Z","1","1207"
"960","20","1","641","2015-04-03T16:39:40.504Z","1","1207"
"977","20","1","641","2015-04-03T16:39:50.657Z","1","1207"
"970","20","1","641","2015-04-03T16:40:03.978Z","1","1207"
"959","20","1","641","2015-04-04T14:18:06.798Z","1","1207"
"976","20","1","641","2015-04-04T14:18:58.882Z","1","1207"
"964","20","1","641","2015-04-04T14:19:25.430Z","1","1207"
"968","20","1","641","2015-04-04T14:19:34.421Z","1","1207"
"960","20","1","641","2015-04-04T14:19:46.138Z","2","1207"
"945","20","1","635","2015-04-06T11:23:05.545Z","1","1207"
"939","20","1","635","2015-04-06T11:23:11.556Z","1","1207"
"941","20","1","635","2015-04-06T11:23:16.404Z","1","1207"
"937","20","1","635","2015-04-06T11:23:22.349Z","1","1207"
"942","20","1","635","2015-04-06T11:23:28.438Z","1","1207"
"937","20","1","635","2015-03-30T12:12:17.864Z","1","1209"
"936","20","0","635","2015-03-30T12:12:25.038Z","1","1209"
"941","20","1","635","2015-03-30T12:12:33.021Z","1","1209"
"943","20","1","635","2015-03-30T12:12:40.909Z","1","1209"
"939","20","1","635","2015-03-30T12:12:48.065Z","1","1209"
"952","20","1","636","2015-03-31T10:42:28.257Z","1","1209"
"956","20","1","636","2015-03-31T10:42:47.124Z","1","1209"
"951","20","1","636","2015-03-31T10:42:56.277Z","1","1209"
"950","20","1","636","2015-03-31T10:43:09.823Z","1","1209"
"949","20","1","636","2015-03-31T10:43:23.388Z","1","1209"
"965","20","1","641","2015-04-02T23:38:42.988Z","1","1209"
"963","20","1","641","2015-04-02T23:38:54.790Z","1","1209"
"972","20","0","641","2015-04-02T23:39:05.411Z","1","1209"
"961","20","1","641","2015-04-02T23:39:20.247Z","1","1209"
"960","20","1","641","2015-04-02T23:39:29.040Z","1","1209"
"960","20","1","641","2015-04-04T13:29:53.105Z","2","1209"
"971","20","1","641","2015-04-04T13:30:25.051Z","1","1209"
"962","20","1","641","2015-04-04T13:30:34.933Z","1","1209"
"966","20","0","641","2015-04-04T13:30:42.877Z","1","1209"
"975","20","1","641","2015-04-04T13:30:50.181Z","1","1209"
"945","20","1","635","2015-03-29T17:20:21.520Z","1","1191"
"944","20","1","635","2015-03-29T17:20:36.515Z","1","1191"
"936","20","0","635","2015-03-29T17:21:23.808Z","1","1191"
"941","20","1","635","2015-03-29T17:21:31.964Z","1","1191"
"938","20","1","635","2015-03-29T17:21:46.254Z","1","1191"
"956","20","1","636","2015-03-30T17:08:46.938Z","1","1191"
"949","20","1","636","2015-03-30T17:09:08.333Z","1","1191"
"954","20","1","636","2015-03-30T17:09:35.451Z","1","1191"
"955","20","1","636","2015-03-30T17:09:54.810Z","1","1191"
"953","20","1","636","2015-03-30T17:10:15.392Z","1","1191"
"973","20","1","641","2015-04-02T17:16:33.496Z","1","1191"
"970","20","1","641","2015-04-02T17:16:50.757Z","1","1191"
"969","20","1","641","2015-04-02T17:17:01.069Z","1","1191"
"960","20","1","641","2015-04-02T17:17:13.836Z","1","1191"
"967","20","1","641","2015-04-02T17:17:22.496Z","1","1191"
"959","20","1","641","2015-04-03T19:03:37.450Z","1","1191"
"968","20","1","641","2015-04-03T19:03:55.102Z","1","1191"
"971","20","1","641","2015-04-03T19:04:03.148Z","1","1191"
"976","20","1","641","2015-04-03T19:04:13.760Z","1","1191"
"975","20","1","641","2015-04-03T19:04:34.485Z","1","1191"
"939","20","0","635","2015-04-05T18:29:04.933Z","1","1191"
"936","20","1","635","2015-04-05T18:29:21.276Z","2","1191"
"941","20","1","635","2015-04-05T18:29:28.595Z","2","1191"
"942","20","1","635","2015-04-05T18:29:36.801Z","1","1191"
"940","20","0","635","2015-04-05T18:29:44.897Z","1","1191"
"947","20","1","636","2015-04-06T17:01:38.676Z","1","1191"
"953","20","1","636","2015-04-06T17:02:09.928Z","2","1191"
"954","20","1","636","2015-04-06T17:02:34.684Z","2","1191"
"951","20","1","636","2015-04-06T17:02:48.158Z","1","1191"
"952","20","1","636","2015-04-06T17:02:58.279Z","1","1191"
"939","21","1","635","2015-03-30T13:45:17.260Z","1","1233"
"940","21","1","635","2015-03-30T13:45:28.437Z","1","1233"
"943","21","1","635","2015-03-30T13:45:40.238Z","1","1233"
"942","21","1","635","2015-03-30T13:45:48.678Z","1","1233"
"937","21","1","635","2015-03-30T13:45:57.058Z","1","1233"
"955","21","1","636","2015-03-31T12:25:38.664Z","1","1233"
"951","21","1","636","2015-03-31T12:26:04.136Z","1","1233"
"956","21","1","636","2015-03-31T12:26:26.392Z","1","1233"
"947","21","1","636","2015-03-31T12:26:35.670Z","1","1233"
"952","21","1","636","2015-03-31T12:26:50.225Z","1","1233"
"977","21","1","641","2015-04-03T13:32:33.089Z","1","1233"
"975","21","1","641","2015-04-03T13:32:43.460Z","1","1233"
"972","21","1","641","2015-04-03T13:32:58.958Z","1","1233"
"960","21","1","641","2015-04-03T13:33:20.409Z","1","1233"
"962","21","1","641","2015-04-03T13:33:28.564Z","1","1233"
"965","21","1","641","2015-04-04T04:23:06.322Z","1","1233"
"963","21","1","641","2015-04-04T04:23:42.430Z","1","1233"
"974","21","1","641","2015-04-04T04:23:53.412Z","1","1233"
"958","21","1","641","2015-04-04T04:24:01.024Z","1","1233"
"977","21","1","641","2015-04-04T04:24:14.350Z","2","1233"
"936","21","1","635","2015-04-06T10:45:42.033Z","1","1233"
"939","21","1","635","2015-04-06T10:45:51.086Z","2","1233"
"942","21","1","635","2015-04-06T10:45:59.225Z","2","1233"
"941","21","1","635","2015-04-06T10:46:04.919Z","1","1233"
"938","21","1","635","2015-04-06T10:46:12.255Z","1","1233"
"963","21","1","641","2015-04-03T10:37:56.613Z","1","1211"
"958","21","1","641","2015-04-03T10:38:03.941Z","1","1211"
"962","21","1","641","2015-04-03T10:38:10.890Z","1","1211"
"970","21","1","641","2015-04-03T10:38:17.933Z","1","1211"
"968","21","1","641","2015-04-03T10:38:28.751Z","1","1211"
"940","21","1","635","2015-04-06T00:29:41.264Z","1","1211"
"944","21","1","635","2015-04-06T00:29:52.036Z","1","1211"
"936","21","0","635","2015-04-06T00:30:01.633Z","1","1211"
"945","21","1","635","2015-04-06T00:30:17.561Z","1","1211"
"937","21","1","635","2015-04-06T00:30:27.807Z","1","1211"
"950","21","1","636","2015-04-07T13:11:45.370Z","1","1211"
"951","21","1","636","2015-04-07T13:11:58.830Z","1","1211"
"948","21","1","636","2015-04-07T13:12:24.326Z","1","1211"
"956","21","0","636","2015-04-07T13:12:44.307Z","1","1211"
"954","21","1","636","2015-04-07T13:13:17.679Z","1","1211"
"966","21","1","641","2015-04-03T16:21:31.364Z","1","1213"
"962","21","0","641","2015-04-03T16:21:41.864Z","1","1213"
"969","21","1","641","2015-04-03T16:21:52.152Z","1","1213"
"977","21","1","641","2015-04-03T16:22:01.098Z","1","1213"
"963","21","1","641","2015-04-03T16:22:09.497Z","1","1213"
"945","21","1","635","2015-04-06T00:01:34.865Z","1","1213"
"936","21","0","635","2015-04-06T00:01:45.508Z","1","1213"
"938","21","1","635","2015-04-06T00:02:01.894Z","1","1213"
"944","21","1","635","2015-04-06T00:02:11.634Z","1","1213"
"940","21","1","635","2015-04-06T00:02:20.835Z","1","1213"
"959","21","1","641","2015-04-03T00:24:42.618Z","1","1215"
"958","21","1","641","2015-04-03T00:24:51.193Z","1","1215"
"967","21","1","641","2015-04-03T00:25:00.738Z","1","1215"
"971","21","1","641","2015-04-03T00:25:07.233Z","1","1215"
"977","21","1","641","2015-04-03T00:25:24.272Z","1","1215"
"966","21","1","641","2015-04-04T14:10:15.747Z","1","1215"
"967","21","1","641","2015-04-04T14:10:22.914Z","2","1215"
"969","21","0","641","2015-04-04T14:10:34.039Z","1","1215"
"976","21","1","641","2015-04-04T14:10:45.873Z","1","1215"
"977","21","0","641","2015-04-04T14:10:56.770Z","2","1215"
"936","21","1","635","2015-04-06T00:36:32.884Z","1","1215"
"937","21","0","635","2015-04-06T00:37:01.753Z","1","1215"
"945","21","1","635","2015-04-06T00:37:16.345Z","1","1215"
"940","21","0","635","2015-04-06T00:37:22.252Z","1","1215"
"944","21","1","635","2015-04-06T00:37:47.172Z","1","1215"
"952","21","1","636","2015-04-07T00:32:01.476Z","1","1215"
"955","21","1","636","2015-04-07T00:32:26.093Z","1","1215"
"953","21","1","636","2015-04-07T00:32:55.834Z","1","1215"
"949","21","1","636","2015-04-07T00:33:04.168Z","1","1215"
"948","21","1","636","2015-04-07T00:33:29.336Z","1","1215"
"976","21","0","641","2015-04-03T16:20:23.257Z","1","1217"
"973","21","1","641","2015-04-03T16:20:38.713Z","1","1217"
"967","21","1","641","2015-04-03T16:20:52.639Z","1","1217"
"971","21","1","641","2015-04-03T16:21:07.794Z","1","1217"
"972","21","1","641","2015-04-03T16:21:18.525Z","1","1217"
"968","21","1","641","2015-04-04T03:43:46.928Z","1","1217"
"960","21","1","641","2015-04-04T03:43:55.690Z","1","1217"
"972","21","1","641","2015-04-04T03:44:06.261Z","2","1217"
"965","21","1","641","2015-04-04T03:44:22.821Z","1","1217"
"963","21","1","641","2015-04-04T03:44:34.105Z","1","1217"
"950","21","0","636","2015-04-07T10:59:10.445Z","1","1217"
"948","21","1","636","2015-04-07T10:59:45.110Z","1","1217"
"952","21","1","636","2015-04-07T11:00:07.215Z","1","1217"
"951","21","1","636","2015-04-07T11:00:16.407Z","1","1217"
"954","21","1","636","2015-04-07T11:00:45.333Z","1","1217"
"976","21","1","641","2015-04-03T12:41:13.149Z","1","1218"
"966","21","1","641","2015-04-03T12:41:28.389Z","1","1218"
"963","21","1","641","2015-04-03T12:41:43.592Z","1","1218"
"967","21","1","641","2015-04-03T12:41:56.357Z","1","1218"
"971","21","1","641","2015-04-03T12:42:10.968Z","1","1218"
"970","21","0","641","2015-04-04T13:36:35.004Z","1","1218"
"971","21","1","641","2015-04-04T13:36:42.000Z","2","1218"
"974","21","1","641","2015-04-04T13:36:46.641Z","1","1218"
"975","21","1","641","2015-04-04T13:36:53.429Z","1","1218"
"959","21","1","641","2015-04-04T13:37:12.579Z","1","1218"
"941","21","1","635","2015-04-06T12:24:02.585Z","1","1218"
"942","21","1","635","2015-04-06T12:24:15.763Z","1","1218"
"938","21","1","635","2015-04-06T12:24:23.285Z","1","1218"
"939","21","1","635","2015-04-06T12:24:29.009Z","1","1218"
"945","21","1","635","2015-04-06T12:24:45.487Z","1","1218"
"950","21","1","636","2015-04-07T11:57:54.051Z","1","1218"
"952","21","0","636","2015-04-07T11:58:01.471Z","1","1218"
"954","21","1","636","2015-04-07T11:58:35.080Z","1","1218"
"948","21","1","636","2015-04-07T11:58:52.856Z","1","1218"
"949","21","1","636","2015-04-07T11:58:59.651Z","1","1218"
"970","21","0","641","2015-04-03T15:34:21.885Z","1","1220"
"958","21","1","641","2015-04-03T15:34:35.578Z","1","1220"
"967","21","1","641","2015-04-03T15:34:43.067Z","1","1220"
"966","21","1","641","2015-04-03T15:34:49.119Z","1","1220"
"964","21","0","641","2015-04-03T15:35:10.528Z","1","1220"
"976","21","0","641","2015-04-04T15:51:30.327Z","1","1220"
"960","21","1","641","2015-04-04T15:51:49.316Z","1","1220"
"971","21","1","641","2015-04-04T15:52:01.185Z","1","1220"
"977","21","1","641","2015-04-04T15:52:10.429Z","1","1220"
"959","21","0","641","2015-04-04T15:52:19.646Z","1","1220"
"940","21","1","635","2015-04-06T12:20:58.292Z","1","1220"
"942","21","1","635","2015-04-06T12:21:36.766Z","1","1220"
"937","21","0","635","2015-04-06T12:22:12.628Z","1","1220"
"938","21","0","635","2015-04-06T12:22:38.947Z","1","1220"
"945","21","1","635","2015-04-06T12:22:53.872Z","1","1220"
"959","21","0","641","2015-04-02T23:39:58.236Z","1","1222"
"960","21","1","641","2015-04-02T23:40:13.922Z","1","1222"
"971","21","1","641","2015-04-02T23:40:23.382Z","1","1222"
"964","21","0","641","2015-04-02T23:40:34.033Z","1","1222"
"976","21","1","641","2015-04-02T23:40:45.778Z","1","1222"
"962","21","0","641","2015-04-04T05:59:51.806Z","1","1222"
"966","21","1","641","2015-04-04T05:59:59.343Z","1","1222"
"959","21","1","641","2015-04-04T06:00:12.177Z","2","1222"
"975","21","1","641","2015-04-04T06:00:24.370Z","1","1222"
"967","21","1","641","2015-04-04T06:00:31.637Z","1","1222"
"944","21","1","635","2015-04-06T10:30:34.844Z","1","1222"
"936","21","0","635","2015-04-06T10:30:46.581Z","1","1222"
"945","21","1","635","2015-04-06T10:31:01.654Z","1","1222"
"941","21","1","635","2015-04-06T10:31:14.656Z","1","1222"
"943","21","1","635","2015-04-06T10:31:29.581Z","1","1222"
"956","21","1","636","2015-04-07T09:12:07.458Z","1","1222"
"948","21","1","636","2015-04-07T09:12:35.677Z","1","1222"
"952","21","1","636","2015-04-07T09:12:44.378Z","1","1222"
"947","21","1","636","2015-04-07T09:12:58.271Z","1","1222"
"949","21","1","636","2015-04-07T09:13:11.915Z","1","1222"
"974","21","0","641","2015-04-03T14:53:55.181Z","1","1226"
"973","21","1","641","2015-04-03T14:54:08.378Z","1","1226"
"975","21","1","641","2015-04-03T14:54:15.281Z","1","1226"
"962","21","0","641","2015-04-03T14:54:20.601Z","1","1226"
"963","21","1","641","2015-04-03T14:54:39.448Z","1","1226"
"970","21","1","641","2015-04-04T14:06:38.428Z","1","1226"
"962","21","1","641","2015-04-04T14:06:49.351Z","2","1226"
"966","21","1","641","2015-04-04T14:06:59.091Z","1","1226"
"967","21","0","641","2015-04-04T14:07:06.714Z","1","1226"
"971","21","1","641","2015-04-04T14:07:18.200Z","1","1226"
"976","21","1","641","2015-04-03T12:43:29.998Z","1","1227"
"974","21","1","641","2015-04-03T14:19:57.136Z","1","1227"
"969","21","1","641","2015-04-03T14:20:16.891Z","1","1227"
"965","21","1","641","2015-04-03T14:20:29.278Z","1","1227"
"962","21","0","641","2015-04-03T14:20:37.614Z","1","1227"
"938","21","1","635","2015-04-06T14:01:41.091Z","1","1227"
"940","21","1","635","2015-04-06T14:01:45.802Z","1","1227"
"944","21","1","635","2015-04-06T14:01:55.063Z","1","1227"
"942","21","1","635","2015-04-06T14:02:01.096Z","1","1227"
"937","21","1","635","2015-04-06T14:02:06.446Z","1","1227"
"956","21","1","636","2015-04-07T12:00:57.411Z","1","1227"
"947","21","1","636","2015-04-07T12:01:02.262Z","1","1227"
"948","21","1","636","2015-04-07T12:01:07.058Z","1","1227"
"950","21","1","636","2015-04-07T12:01:19.841Z","1","1227"
"954","21","1","636","2015-04-07T12:01:24.901Z","1","1227"
"950","21","0","636","2015-03-31T00:33:40.938Z","1","1231"
"955","21","1","636","2015-03-31T00:34:14.263Z","1","1231"
"954","21","1","636","2015-03-31T00:35:21.627Z","1","1231"
"947","21","1","636","2015-03-31T00:35:47.673Z","1","1231"
"951","21","1","636","2015-03-31T00:36:12.023Z","1","1231"
"945","21","1","635","2015-04-06T15:18:02.280Z","1","1231"
"936","21","0","635","2015-04-06T15:18:16.794Z","1","1231"
"937","21","0","635","2015-04-06T15:19:09.848Z","1","1231"
"941","21","1","635","2015-04-06T15:19:24.652Z","1","1231"
"944","21","1","635","2015-04-06T15:19:40.036Z","1","1231"
"974","21","0","641","2015-04-03T14:09:03.918Z","1","1234"
"960","21","1","641","2015-04-03T14:09:33.518Z","1","1234"
"973","21","1","641","2015-04-03T14:10:07.523Z","1","1234"
"966","21","1","641","2015-04-03T14:10:17.692Z","1","1234"
"961","21","1","641","2015-04-03T14:10:26.390Z","1","1234"
"977","21","1","641","2015-04-04T15:26:03.588Z","1","1234"
"967","21","1","641","2015-04-04T15:29:24.002Z","1","1234"
"969","21","1","641","2015-04-04T15:36:59.768Z","1","1234"
"974","21","1","641","2015-04-04T15:37:11.370Z","2","1234"
"962","21","1","641","2015-04-04T15:37:34.364Z","1","1234"
"945","21","1","635","2015-04-06T13:49:19.593Z","1","1234"
"938","21","1","635","2015-04-06T13:49:39.811Z","1","1234"
"937","21","1","635","2015-04-06T13:49:52.879Z","1","1234"
"941","21","1","635","2015-04-06T13:50:02.687Z","1","1234"
"942","21","1","635","2015-04-06T13:50:11.874Z","1","1234"
"951","21","1","636","2015-04-07T12:07:36.335Z","1","1234"
"955","21","1","636","2015-04-07T12:08:00.376Z","1","1234"
"954","21","1","636","2015-04-07T12:08:53.385Z","1","1234"
"953","21","1","636","2015-04-07T12:09:21.905Z","1","1234"
"950","21","1","636","2015-04-07T12:09:35.473Z","1","1234"
"968","21","1","641","2015-04-03T11:48:21.794Z","1","1236"
"962","21","1","641","2015-04-03T11:48:42.118Z","1","1236"
"961","21","1","641","2015-04-03T11:48:52.084Z","1","1236"
"970","21","1","641","2015-04-03T11:49:08.611Z","1","1236"
"976","21","0","641","2015-04-03T11:49:17.193Z","1","1236"
"971","21","1","641","2015-04-04T06:16:46.107Z","1","1236"
"970","21","1","641","2015-04-04T06:17:09.535Z","2","1236"
"963","21","1","641","2015-04-04T06:17:21.169Z","1","1236"
"964","21","1","641","2015-04-04T06:17:32.213Z","1","1236"
"959","21","0","641","2015-04-04T06:18:00.753Z","1","1236"
"972","21","1","641","2015-04-03T00:10:27.880Z","1","1239"
"974","21","1","641","2015-04-03T00:10:52.745Z","1","1239"
"965","21","1","641","2015-04-03T00:11:19.195Z","1","1239"
"969","21","0","641","2015-04-03T00:11:44.142Z","1","1239"
"962","21","1","641","2015-04-03T00:12:07.515Z","1","1239"
"962","21","0","641","2015-04-04T13:35:11.537Z","2","1239"
"973","21","1","641","2015-04-04T13:35:22.527Z","1","1239"
"965","21","0","641","2015-04-04T13:35:32.287Z","2","1239"
"975","21","0","641","2015-04-04T13:35:37.619Z","1","1239"
"974","21","1","641","2015-04-04T13:35:42.879Z","2","1239"
"940","21","0","635","2015-04-06T12:22:56.066Z","1","1239"
"938","21","0","635","2015-04-06T12:23:03.050Z","1","1239"
"937","21","0","635","2015-04-06T12:23:09.029Z","1","1239"
"941","21","0","635","2015-04-06T12:23:14.772Z","1","1239"
"945","21","0","635","2015-04-06T12:23:21.200Z","1","1239"
"949","21","1","636","2015-04-07T00:35:58.400Z","1","1239"
"951","21","1","636","2015-04-07T00:36:08.670Z","1","1239"
"952","21","1","636","2015-04-07T00:36:19.985Z","1","1239"
"956","21","0","636","2015-04-07T00:36:37.172Z","1","1239"
"953","21","1","636","2015-04-07T00:36:52.293Z","1","1239"
"972","21","1","641","2015-04-03T13:12:21.342Z","1","1241"
"968","21","1","641","2015-04-03T13:12:41.271Z","1","1241"
"977","21","1","641","2015-04-03T13:12:51.501Z","1","1241"
"958","21","1","641","2015-04-03T13:12:59.923Z","1","1241"
"960","21","1","641","2015-04-03T13:13:07.366Z","1","1241"
"971","21","1","641","2015-04-04T06:40:52.532Z","1","1241"
"961","21","1","641","2015-04-04T06:41:00.515Z","1","1241"
"958","21","1","641","2015-04-04T06:41:08.456Z","2","1241"
"960","21","1","641","2015-04-04T06:41:15.365Z","2","1241"
"966","21","1","641","2015-04-04T06:41:26.532Z","1","1241"
"944","21","1","635","2015-04-06T09:02:20.610Z","1","1241"
"937","21","1","635","2015-04-06T09:02:41.144Z","1","1241"
"942","21","1","635","2015-04-06T09:03:16.333Z","1","1241"
"941","21","1","635","2015-04-06T09:03:27.830Z","1","1241"
"939","21","1","635","2015-04-06T09:03:42.723Z","1","1241"
"956","21","1","636","2015-04-07T09:07:15.387Z","1","1241"
"948","21","1","636","2015-04-07T09:28:11.888Z","1","1241"
"952","21","1","636","2015-04-07T09:28:23.771Z","1","1241"
"947","21","1","636","2015-04-07T09:28:43.032Z","1","1241"
"950","21","0","636","2015-04-07T09:29:02.523Z","1","1241"
"972","21","1","641","2015-04-04T14:57:58.636Z","1","1244"
"976","21","1","641","2015-04-04T14:58:14.002Z","1","1244"
"970","21","1","641","2015-04-04T14:58:37.491Z","1","1244"
"963","21","1","641","2015-04-04T14:58:47.954Z","1","1244"
"960","21","1","641","2015-04-04T14:58:56.863Z","1","1244"
"945","21","1","635","2015-04-06T12:13:22.514Z","1","1244"
"941","21","1","635","2015-04-06T12:14:21.638Z","1","1244"
"938","21","1","635","2015-04-06T12:14:41.296Z","1","1244"
"940","21","0","635","2015-04-06T12:14:57.141Z","1","1244"
"942","21","1","635","2015-04-06T12:15:14.420Z","1","1244"
"930","21","1","632","2015-03-26T14:00:54.855Z","1","1254"
"922","21","1","632","2015-03-26T14:01:10.327Z","1","1254"
"787","21","1","632","2015-03-26T14:01:16.183Z","1","1254"
"788","21","1","632","2015-03-26T14:01:26.779Z","1","1254"
"927","21","1","632","2015-03-26T14:01:32.953Z","1","1254"
"965","21","1","641","2015-04-03T09:53:00.103Z","1","1254"
"969","21","1","641","2015-04-03T09:53:15.424Z","1","1254"
"960","21","1","641","2015-04-03T09:53:26.365Z","1","1254"
"976","21","0","641","2015-04-03T09:53:33.762Z","1","1254"
"963","21","1","641","2015-04-03T09:54:10.750Z","1","1254"
"971","21","1","641","2015-04-04T11:32:31.514Z","1","1254"
"969","21","1","641","2015-04-04T11:32:39.091Z","2","1254"
"977","21","0","641","2015-04-04T11:32:47.234Z","1","1254"
"965","21","1","641","2015-04-04T11:32:57.117Z","2","1254"
"970","21","1","641","2015-04-04T11:33:05.783Z","1","1254"
"950","21","0","636","2015-04-07T09:03:52.689Z","1","1254"
"956","21","1","636","2015-04-07T09:04:26.245Z","1","1254"
"952","21","1","636","2015-04-07T09:04:42.623Z","1","1254"
"948","21","1","636","2015-04-07T09:04:58.847Z","1","1254"
"954","21","1","636","2015-04-07T09:05:38.272Z","1","1254"
"964","21","1","641","2015-04-03T05:44:34.411Z","1","1246"
"973","21","1","641","2015-04-03T05:44:44.277Z","1","1246"
"969","21","0","641","2015-04-03T05:45:08.272Z","1","1246"
"968","21","1","641","2015-04-03T05:45:18.860Z","1","1246"
"977","21","1","641","2015-04-03T05:45:27.030Z","1","1246"
"963","21","1","641","2015-04-04T13:49:14.106Z","1","1246"
"958","21","1","641","2015-04-04T13:49:20.623Z","1","1246"
"968","21","1","641","2015-04-04T13:49:26.535Z","2","1246"
"961","21","1","641","2015-04-04T13:49:32.815Z","1","1246"
"964","21","0","641","2015-04-04T13:49:48.505Z","2","1246"
"942","21","1","635","2015-04-06T14:02:37.416Z","1","1246"
"939","21","1","635","2015-04-06T14:02:42.902Z","1","1246"
"943","21","1","635","2015-04-06T14:02:49.265Z","1","1246"
"936","21","1","635","2015-04-06T14:02:56.551Z","1","1246"
"944","21","1","635","2015-04-06T14:03:04.545Z","1","1246"
"953","21","1","636","2015-04-07T11:59:43.043Z","1","1246"
"950","21","1","636","2015-04-07T11:59:50.682Z","1","1246"
"948","21","1","636","2015-04-07T11:59:57.259Z","1","1246"
"947","21","1","636","2015-04-07T12:00:04.223Z","1","1246"
